	ChEBI	MolecularFormula	MolecularWeight	XLogP	ExactMass	MonoisotopicMass	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	IsotopeAtomCount	AtomStereoCount	DefinedAtomStereoCount	UndefinedAtomStereoCount	BondStereoCount	RoleType	RoleName
7552	18249	C28H42O	394.6	7.7	394.323565959	394.323565959	20.2	752.0	0.0	1.0	1.0	4.0	29.0	0.0	7.0	7.0	0.0	1.0	biological role	Saccharomyces cerevisiae metabolite
7553	16490	C15H19N5O6S	397.4	-0.2	397.10560452	397.10560452	178.0	565.0	0.0	3.0	10.0	6.0	27.0	0.0	4.0	4.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7554	57784	C11H18N4O4	270.29	-5.7	270.13280507	270.13280507	141.0	326.0	0.0	5.0	7.0	8.0	19.0	0.0	2.0	1.0	1.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7555	57980														0.0			0.0	biological role	Saccharomyces cerevisiae metabolite
7556	57794														0.0			0.0	biological role	Saccharomyces cerevisiae metabolite
7557	35181	C10H9NO5-2	223.18	-1.0	223.04807239	223.04807239	116.0	385.0	-2.0	1.0	6.0	2.0	16.0	0.0	2.0	2.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7558	17083	C7H9N5O2	195.18	-2.0	195.07562455	195.07562455	112.0	382.0	0.0	4.0	5.0	1.0	14.0	0.0	0.0	0.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7559	58671	C3H4NO3-	102.07	-3.0	102.01911799	102.01911799	83.2	84.0	-1.0	1.0	4.0	1.0	7.0	0.0	1.0	1.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7560	18162	C52H78O3	751.2	17.8	750.59509635	750.59509635	46.5	1370.0	0.0	1.0	3.0	28.0	55.0	0.0	0.0	0.0	0.0	8.0	biological role	Saccharomyces cerevisiae metabolite
7561	17038	C28H46O	398.7	8.1	398.354866087	398.354866087	20.2	672.0	0.0	1.0	1.0	5.0	29.0	0.0	7.0	7.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7562	17214	C7H8O5-2	172.13	2.0	172.03717335	172.03717335	97.3	207.0	-2.0	0.0	5.0	2.0	12.0	0.0	1.0	1.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7563	16288	C6H11NO4	161.16	-3.8	161.06880783	161.06880783	89.6	157.0	0.0	2.0	5.0	5.0	11.0	0.0	1.0	1.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7564	20506	C19H23N7O6	445.4	-0.6	445.17098148	445.17098148	207.0	834.0	0.0	8.0	10.0	9.0	32.0	0.0	2.0	1.0	1.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7565	35121	C7H10O5-2	174.15	1.3	174.05282342	174.05282342	101.0	175.0	-2.0	1.0	5.0	2.0	12.0	0.0	2.0	2.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7566	17712	C5H4N4O2	152.11	-0.7	152.03342538	152.03342538	86.9	217.0	0.0	3.0	3.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7567	30904	C7H7O7-3	203.13	0.5	203.01917756	203.01917756	141.0	230.0	-3.0	1.0	7.0	3.0	14.0	0.0	2.0	0.0	2.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7568	28107	C7H10O5-2	174.15	1.1	174.05282342	174.05282342	101.0	187.0	-2.0	1.0	5.0	2.0	12.0	0.0	1.0	0.0	1.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7569	57553														0.0			0.0	biological role	Saccharomyces cerevisiae metabolite
7570	57557	C6H10O10P2-4	304.08	-2.8	303.97492051	303.97492051	182.0	363.0	-4.0	1.0	10.0	6.0	18.0	0.0	1.0	1.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7571	62706	C56H110NO16P	1084.4	13.4	1083.75622342	1083.75622342	285.0	1390.0	0.0	11.0	16.0	48.0	74.0	0.0	13.0	12.0	1.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7572	62708	C56H110NO17P	1100.4	12.7	1099.75113804	1099.75113804	306.0	1420.0	0.0	12.0	17.0	48.0	75.0	0.0	14.0	12.0	2.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7573	57699	C6H12N3O+	142.18	-1.2	142.098037015	142.098037015	76.6	99.0	1.0	3.0	2.0	3.0	10.0	0.0	1.0	1.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7574	50569	C6H12O2	116.16	1.8	116.083729621	116.083729621	26.3	76.0	0.0	0.0	2.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7575	58516														0.0			0.0	biological role	Saccharomyces cerevisiae metabolite
7576	62712	C56H110NO18P	1116.4	11.5	1115.74605266	1115.74605266	326.0	1460.0	0.0	13.0	18.0	48.0	76.0	0.0	15.0	12.0	3.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7577	15686	C4H8O2	88.11	-0.3	88.052429494	88.052429494	37.3	58.0	0.0	1.0	2.0	1.0	6.0	0.0	1.0	1.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7578	62715	C62H121NO24P2	1326.6	9.0	1325.77537772	1325.77537772	422.0	1890.0	0.0	16.0	24.0	52.0	89.0	0.0	17.0	16.0	1.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7579	62710	C56H110NO17P	1100.4	12.2	1099.75113804	1099.75113804	306.0	1420.0	0.0	12.0	17.0	48.0	75.0	0.0	14.0	12.0	2.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7580	62719	C62H121NO25P2	1342.6	7.9	1341.77029234	1341.77029234	442.0	1920.0	0.0	17.0	25.0	52.0	90.0	0.0	18.0	16.0	2.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7581	18277	C12H13NO9P-3	346.21	-0.7	346.03279299	346.03279299	174.0	452.0	-3.0	3.0	10.0	4.0	23.0	0.0	4.0	4.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7582	17144	C10H16N4O4	256.26	-6.2	256.117155	256.117155	155.0	312.0	0.0	5.0	7.0	7.0	18.0	0.0	2.0	1.0	1.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7583	62717	C62H121NO25P2	1342.6	8.3	1341.77029234	1341.77029234	442.0	1920.0	0.0	17.0	25.0	52.0	90.0	0.0	18.0	16.0	2.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7584	58525	C15H21N5O15P2-4	573.3	-7.3	573.05093898	573.05093898	337.0	907.0	-4.0	6.0	17.0	12.0	37.0	0.0	6.0	6.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7585	58429	C12H21O14P-2	420.26	-6.0	420.06689234	420.06689234	242.0	517.0	-2.0	7.0	14.0	5.0	27.0	0.0	10.0	10.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7586	30407	C4H5NO7P-3	210.06	-4.7	209.9803635	209.9803635	156.0	240.0	-3.0	1.0	8.0	3.0	13.0	0.0	1.0	1.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7587	35146	C6H9O3-	129.13	1.7	129.055169145	129.055169145	57.2	123.0	-1.0	0.0	3.0	2.0	9.0	0.0	1.0	1.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7588	58424	C15H19N5O20P4-6	713.23	-9.4	712.957386	712.957386	400.0	1270.0	-6.0	5.0	23.0	10.0	44.0	0.0	8.0	7.0	1.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7589	58421														0.0			0.0	biological role	Saccharomyces cerevisiae metabolite
7590	57724														0.0			0.0	biological role	Saccharomyces cerevisiae metabolite
7591	49050	C3H6N2O4	134.09	-2.0	134.03275668	134.03275668	113.0	134.0	0.0	4.0	4.0	2.0	9.0	0.0	1.0	0.0	1.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7592	11561	C6H9O4-	145.13	0.5	145.05008376	145.05008376	77.4	154.0	-1.0	1.0	4.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7593	28223	C10H14N5O7P	347.22	-2.1	347.0630848	347.0630848	186.0	481.0	0.0	5.0	11.0	4.0	23.0	0.0	4.0	4.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7594	58509	C5H6NO3-	128.11	-0.4	128.034768053	128.034768053	72.7	149.0	-1.0	1.0	4.0	0.0	9.0	0.0	2.0	0.0	2.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7595	57701	C10H9O10P-4	320.15	-0.7	319.99333348	319.99333348	182.0	509.0	-4.0	1.0	10.0	3.0	21.0	0.0	3.0	3.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7596	57841	C6H8N3O7P2-3	296.09	-3.1	295.9837486	295.9837486	174.0	354.0	-3.0	1.0	10.0	4.0	18.0	0.0	0.0	0.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7597	12071														0.0			0.0	biological role	Saccharomyces cerevisiae metabolite
7598	49072	C5H9O4-	133.12	-0.2	133.05008376	133.05008376	80.6	113.0	-1.0	2.0	4.0	1.0	9.0	0.0	1.0	1.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7599	17830	C9H19N2O2-	187.26	-1.7	187.144652853	187.144652853	92.2	145.0	-1.0	2.0	4.0	6.0	13.0	0.0	2.0	0.0	2.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7600	15980	C6H11O4-	147.15	0.3	147.06573383	147.06573383	80.6	124.0	-1.0	2.0	4.0	2.0	10.0	0.0	1.0	1.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7601	16292	C5H8O5	148.11	-1.4	148.03717335	148.03717335	87.0	145.0	0.0	3.0	5.0	1.0	10.0	0.0	3.0	3.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7602	57916	C38H55O4-	575.8	12.9	575.41003523	575.41003523	69.6	987.0	-1.0	1.0	4.0	19.0	42.0	0.0	0.0	0.0	0.0	5.0	biological role	Saccharomyces cerevisiae metabolite
7603	16982	C4H10O2	90.12	-0.9	90.068079557	90.068079557	40.5	30.0	0.0	2.0	2.0	1.0	6.0	0.0	2.0	2.0	0.0	0.0	biological role	Saccharomyces cerevisiae metabolite
7604	17839														0.0			0.0	biological role	Saccharomyces cerevisiae metabolite
7605	87818	C26H42NNaO5	471.6		471.29606772	471.29606772	113.0	746.0	0.0	3.0	6.0	6.0	33.0	0.0	10.0	10.0	0.0	0.0	biological role	human metabolite
7606	87819	C26H42NNaO5	471.6		471.29606772	471.29606772	113.0	746.0	0.0	3.0	6.0	6.0	33.0	0.0	10.0	10.0	0.0	0.0	biological role	human metabolite
7607	87821	C23H30O5	386.5	2.6	386.20932405	386.20932405	94.8	547.0	0.0	3.0	5.0	11.0	28.0	0.0	4.0	4.0	0.0	2.0	biological role	human metabolite
7608	50616	C4H5NO4	131.09	-0.5	131.02185764	131.02185764	98.4	162.0	0.0	3.0	5.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	biological role	Escherichia coli metabolite
7609	28748	C27H29NO11	543.5	1.3	543.17406074	543.17406074	206.0	977.0	0.0	6.0	12.0	5.0	39.0	0.0	6.0	6.0	0.0	0.0	biological role	Escherichia coli metabolite
7610	15925	C6H11O9P	258.12	-3.4	258.01406892	258.01406892	162.0	307.0	0.0	5.0	9.0	7.0	16.0	0.0	2.0	2.0	0.0	0.0	biological role	Escherichia coli metabolite
7611	49039	C6H11O10P	274.12	-3.9	274.00898354	274.00898354	182.0	334.0	0.0	6.0	10.0	7.0	17.0	0.0	3.0	3.0	0.0	0.0	biological role	Escherichia coli metabolite
7612	15334	C12H14N2O2	218.25	-0.5	218.105527694	218.105527694	65.1	257.0	0.0	3.0	3.0	4.0	16.0	0.0	1.0	1.0	0.0	0.0	biological role	Escherichia coli metabolite
7613	49032	C5H11NO3S	165.21	-4.1	165.04596439	165.04596439	99.6	148.0	0.0	2.0	5.0	4.0	10.0	0.0	2.0	2.0	0.0	0.0	biological role	Escherichia coli metabolite
7614	40407	C46H70O	639.0	16.6	638.54266685	638.54266685	20.2	1110.0	0.0	1.0	1.0	23.0	47.0	0.0	0.0	0.0	0.0	7.0	biological role	Escherichia coli metabolite
7615	50602	C42H48N4O16	864.8	-0.1	864.30653146	864.30653146	354.0	1980.0	0.0	11.0	18.0	20.0	62.0	0.0	4.0	4.0	0.0	3.0	biological role	Escherichia coli metabolite
7616	28723	C7H15O10P	290.16	-4.3	290.04028367	290.04028367	177.0	317.0	0.0	7.0	10.0	4.0	18.0	0.0	6.0	5.0	1.0	0.0	biological role	Escherichia coli metabolite
7617	17275	C7H10O4	158.15	0.7	158.0579088	158.0579088	74.6	203.0	0.0	2.0	4.0	3.0	11.0	0.0	0.0	0.0	0.0	1.0	biological role	Escherichia coli metabolite
7618	28137	C7H15O10P	290.16	-4.3	290.04028367	290.04028367	177.0	317.0	0.0	7.0	10.0	4.0	18.0	0.0	6.0	5.0	1.0	0.0	biological role	Escherichia coli metabolite
7619	17279	C11H18N2O7	290.27	-3.9	290.11140092	290.11140092	167.0	383.0	0.0	5.0	8.0	10.0	20.0	0.0	2.0	2.0	0.0	0.0	biological role	Escherichia coli metabolite
7620	52668	C32H42N7O19P3S	953.7	-2.9	953.1469043	953.1469043	429.0	1720.0	0.0	11.0	24.0	21.0	62.0	0.0	5.0	5.0	0.0	0.0	biological role	Escherichia coli metabolite
7621	27445	C36H62O31	990.9	-13.6	990.32750517	990.32750517	514.0	1490.0	0.0	20.0	31.0	20.0	67.0	0.0	29.0	29.0	0.0	0.0	biological role	Escherichia coli metabolite
7622	50271	C14H16O9	328.27	-0.4	328.07943208	328.07943208	158.0	563.0	0.0	4.0	9.0	8.0	23.0	0.0	4.0	4.0	0.0	0.0	biological role	Escherichia coli metabolite
7623	15915	C17H27N5O16P2	619.4	-6.8	619.09280379	619.09280379	332.0	973.0	0.0	10.0	20.0	10.0	40.0	0.0	10.0	9.0	1.0	0.0	biological role	Escherichia coli metabolite
7624	27844	C10H12N5O6P	329.21	-2.6	329.05252012	329.05252012	155.0	498.0	0.0	3.0	10.0	2.0	22.0	0.0	4.0	4.0	0.0	0.0	biological role	Escherichia coli metabolite
7625	10048	C10H14N4O12P2	444.19	-5.1	444.00834589	444.00834589	239.0	746.0	0.0	7.0	13.0	6.0	28.0	0.0	4.0	4.0	0.0	0.0	biological role	Escherichia coli metabolite
7626	4991	C12H10FeO14-3	434.04		433.941991	433.941991	281.0	211.0	-3.0	2.0	14.0	4.0	27.0	0.0	0.0	0.0	0.0	0.0	biological role	Escherichia coli metabolite
7627	16629	C6H11N3O7P2	299.12	-2.8	299.00722369	299.00722369	165.0	374.0	0.0	4.0	10.0	5.0	18.0	0.0	0.0	0.0	0.0	0.0	biological role	Escherichia coli metabolite
7628	27422	C96H176N2O38P2	2028.4	15.9	2028.140988	2027.1376331	632.0	3410.0	0.0	19.0	38.0	84.0	138.0	0.0	24.0	24.0	0.0	0.0	biological role	Escherichia coli metabolite
7629	28181	C10H12N5O7P	345.21	-3.4	345.04743474	345.04743474	171.0	616.0	0.0	4.0	9.0	2.0	23.0	0.0	4.0	4.0	0.0	0.0	biological role	Escherichia coli metabolite
7630	16613	C17H34N6O5S	434.6	-5.0	434.23113938	434.23113938	190.0	523.0	0.0	8.0	9.0	17.0	29.0	0.0	2.0	2.0	0.0	0.0	biological role	Escherichia coli metabolite
7631	27439	C76H142N2O30P2	1625.9	12.5	1624.91226511	1624.91226511	510.0	2580.0	0.0	16.0	30.0	67.0	110.0	0.0	19.0	19.0	0.0	0.0	biological role	Escherichia coli metabolite
7632	16511	C63H105NO12P2	1130.5	15.8	1129.71120178	1129.71120178	201.0	2260.0	0.0	6.0	12.0	39.0	78.0	0.0	5.0	4.0	1.0	10.0	biological role	Escherichia coli metabolite
7633	29112	C12H16NO9P	349.23	-1.3	349.05626809	349.05626809	174.0	465.0	0.0	6.0	10.0	9.0	23.0	0.0	2.0	2.0	0.0	0.0	biological role	Escherichia coli metabolite
7634	60210	C10H14N5O8P	363.22	-4.0	363.05799942	363.05799942	197.0	722.0	0.0	7.0	11.0	0.0	24.0	0.0	4.0	4.0	0.0	0.0	biological role	Escherichia coli metabolite
7635	27963	C110H202N2O39P2	2238.7	22.7	2238.3393534	2237.3359986	638.0	3760.0	0.0	18.0	39.0	98.0	153.0	0.0	24.0	24.0	0.0	0.0	biological role	Escherichia coli metabolite
7636	8478	C3H7O5P	154.06	-1.0	154.00311032	154.00311032	83.8	146.0	0.0	2.0	5.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	biological role	Escherichia coli metabolite
7637	27574	C9H16N2O5	232.23	-3.9	232.10592162	232.10592162	130.0	267.0	0.0	4.0	6.0	8.0	16.0	0.0	1.0	1.0	0.0	0.0	biological role	Escherichia coli metabolite
7638	32356	C9H8O4	180.16	1.2	180.04225873	180.04225873	77.8	212.0	0.0	3.0	4.0	2.0	13.0	0.0	0.0	0.0	0.0	1.0	biological role	Escherichia coli metabolite
7639	9141	Ag	107.868		106.90509	106.90509	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	biological role	Escherichia coli metabolite
7640	18425	C5H12O9P2	278.09	-2.8	277.99565595	277.99565595	143.0	356.0	0.0	4.0	9.0	1.0	16.0	0.0	2.0	2.0	0.0	0.0	biological role	Escherichia coli metabolite
7641	24109	C12H24N2O7	308.33	-5.5	308.15835111	308.15835111	173.0	327.0	0.0	7.0	9.0	12.0	21.0	0.0	4.0	4.0	0.0	0.0	biological role	Escherichia coli metabolite
7642	28199	C30H21FeN3O15-3	719.3		719.032203	719.032203	305.0	1060.0	-3.0	3.0	15.0	6.0	49.0	0.0	3.0	3.0	0.0	0.0	biological role	Escherichia coli metabolite
7643	4188	C7H16O13P2	370.14	-5.4	370.00661456	370.00661456	224.0	457.0	0.0	8.0	13.0	6.0	22.0	0.0	6.0	5.0	1.0	0.0	biological role	Escherichia coli metabolite
7644	8944	C15H20N5O6S+	398.4	-0.9	398.11342955	398.11342955	175.0	571.0	1.0	4.0	10.0	7.0	27.0	0.0	4.0	4.0	0.0	0.0	biological role	Escherichia coli metabolite
7645	27735	C15H25N5O15P2	577.33	-6.9	577.0822391	577.0822391	326.0	930.0	0.0	10.0	17.0	14.0	37.0	0.0	6.0	6.0	0.0	0.0	biological role	Escherichia coli metabolite
7646	19030	C3H9NO	75.11	-1.0	75.068413911	75.068413911	46.2	22.0	0.0	2.0	2.0	1.0	5.0	0.0	1.0	0.0	1.0	0.0	biological role	Escherichia coli metabolite
7647	16308	C12H23O14P	422.28	-5.3	422.0825424	422.0825424	236.0	542.0	0.0	9.0	14.0	7.0	27.0	0.0	9.0	9.0	0.0	0.0	biological role	Escherichia coli metabolite
7648	28354	C5H10O4	134.13	-2.0	134.0579088	134.0579088	77.8	101.0	0.0	3.0	4.0	3.0	9.0	0.0	2.0	2.0	0.0	0.0	biological role	Escherichia coli metabolite
7649	16300	C5H11O8P	230.11	-3.1	230.0191543	230.0191543	137.0	238.0	0.0	5.0	8.0	3.0	14.0	0.0	4.0	4.0	0.0	0.0	biological role	Escherichia coli metabolite
7650	27657	C9H13NO6	231.2	-1.6	231.07428713	231.07428713	121.0	288.0	0.0	3.0	6.0	8.0	16.0	0.0	1.0	1.0	0.0	0.0	biological role	Escherichia coli metabolite
7651	2807	C12H17O10P	352.23	-2.4	352.05593373	352.05593373	166.0	420.0	0.0	6.0	10.0	5.0	23.0	0.0	5.0	5.0	0.0	0.0	biological role	Escherichia coli metabolite
7652	15703	C12H23O14P	422.28	-6.4	422.0825424	422.0825424	236.0	528.0	0.0	9.0	14.0	6.0	27.0	0.0	10.0	10.0	0.0	0.0	biological role	Escherichia coli metabolite
7653	16578	C14H25N3O14P2	521.31	-5.7	521.08117648	521.08117648	271.0	885.0	0.0	8.0	14.0	11.0	33.0	0.0	6.0	6.0	0.0	0.0	biological role	Escherichia coli metabolite
7654	47968	C11H20NO11P	373.25	-3.7	373.07739745	373.07739745	192.0	508.0	0.0	6.0	11.0	7.0	24.0	0.0	6.0	5.0	1.0	0.0	biological role	Escherichia coli metabolite
7655	27625	C6H14NO8P	259.15	-6.2	259.0457034	259.0457034	163.0	282.0	0.0	6.0	9.0	3.0	16.0	0.0	5.0	5.0	0.0	0.0	biological role	Escherichia coli metabolite
7656	49260	C9H16N2O5	232.23	-4.1	232.10592162	232.10592162	130.0	267.0	0.0	4.0	6.0	8.0	16.0	0.0	1.0	1.0	0.0	0.0	biological role	Escherichia coli metabolite
7657	16426	C6H9N2O5P	220.12	-2.0	220.02490839	220.02490839	113.0	253.0	0.0	3.0	6.0	5.0	14.0	0.0	0.0	0.0	0.0	0.0	biological role	Escherichia coli metabolite
7658	28895	C9H13N2O9P	324.18	-3.6	324.03586699	324.03586699	166.0	517.0	0.0	5.0	9.0	4.0	21.0	0.0	4.0	4.0	0.0	0.0	biological role	Escherichia coli metabolite
7659	15836	C4H8NO7P	213.08	-5.2	213.00383859	213.00383859	147.0	257.0	0.0	4.0	8.0	5.0	13.0	0.0	1.0	1.0	0.0	0.0	biological role	Escherichia coli metabolite
7660	16593	C5H11O8P	230.11	-3.7	230.0191543	230.0191543	145.0	234.0	0.0	5.0	8.0	6.0	14.0	0.0	2.0	2.0	0.0	0.0	biological role	Escherichia coli metabolite
7661	16693	C17H27N5O16P2	619.4	-6.8	619.09280379	619.09280379	332.0	973.0	0.0	10.0	20.0	10.0	40.0	0.0	10.0	9.0	1.0	0.0	biological role	Escherichia coli metabolite
7662	47027	C15H23N3O16P2	563.3	-6.6	563.05535565	563.05535565	280.0	980.0	0.0	8.0	16.0	9.0	36.0	0.0	8.0	8.0	0.0	0.0	biological role	Escherichia coli metabolite
7663	47028	C14H20N2O16P2	534.26	-6.1	534.02880655	534.02880655	268.0	958.0	0.0	7.0	16.0	8.0	34.0	0.0	7.0	7.0	0.0	0.0	biological role	Escherichia coli metabolite
7664	36264	H6MoO4-2	166.0		167.932012	167.932012	4.0	0.0	-2.0	4.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	biological role	Escherichia coli metabolite
7665	47025	C14H23N3O15P2	535.29	-9.1	535.06044103	535.06044103	277.0	919.0	0.0	8.0	16.0	8.0	34.0	0.0	8.0	8.0	0.0	0.0	biological role	Escherichia coli metabolite
7666	28072	C10H14N5O8P	363.22	-3.5	363.05799942	363.05799942	202.0	598.0	0.0	6.0	10.0	4.0	24.0	0.0	4.0	4.0	0.0	0.0	biological role	Escherichia coli metabolite
7667	28663	C6H15O9P	262.15	-4.7	262.04536905	262.04536905	168.0	240.0	0.0	7.0	9.0	7.0	16.0	0.0	4.0	4.0	0.0	0.0	biological role	Escherichia coli metabolite
7668	17886	C6H9O7-	193.13	-2.3	193.03482762	193.03482762	138.0	196.0	-1.0	4.0	7.0	4.0	13.0	0.0	3.0	3.0	0.0	0.0	biological role	Escherichia coli metabolite
7669	15622	C6H8O7	192.12	-1.8	192.02700259	192.02700259	132.0	233.0	0.0	4.0	7.0	5.0	13.0	0.0	2.0	2.0	0.0	0.0	biological role	Escherichia coli metabolite
7670	28526	C84H154N2O37P2	1846.1	10.7	1844.9705678	1844.9705678	626.0	3090.0	0.0	20.0	37.0	72.0	125.0	0.0	24.0	24.0	0.0	0.0	biological role	Escherichia coli metabolite
7671	15522	C22H36N7O17P3S	795.5	-5.6	795.11012487	795.11012487	389.0	1330.0	0.0	9.0	22.0	20.0	50.0	0.0	5.0	5.0	0.0	0.0	biological role	Escherichia coli metabolite
7672	17787	C43H77N3O20P2	1018.0	4.3	1017.45756585	1017.45756585	347.0	1660.0	0.0	10.0	20.0	36.0	68.0	0.0	11.0	8.0	3.0	0.0	biological role	Escherichia coli metabolite
7673	17897	C6H12O5	164.16	-2.2	164.06847348	164.06847348	98.0	135.0	0.0	4.0	5.0	4.0	11.0	0.0	3.0	3.0	0.0	0.0	biological role	Escherichia coli metabolite
7674	17892	C6H13O8P	244.14	-3.3	244.03480437	244.03480437	145.0	260.0	0.0	5.0	8.0	6.0	15.0	0.0	3.0	3.0	0.0	0.0	biological role	Escherichia coli metabolite
7675	15535	C23H36N7O19P3S	839.6	-5.7	839.09995411	839.09995411	426.0	1480.0	0.0	10.0	24.0	21.0	53.0	0.0	5.0	5.0	0.0	0.0	biological role	Escherichia coli metabolite
7676	61521	C9H16N2O4	216.23	-4.0	216.111007	216.111007	110.0	230.0	0.0	3.0	5.0	8.0	15.0	0.0	1.0	1.0	0.0	0.0	biological role	Escherichia coli metabolite
7677	15607	C7H10O7	206.15	-1.6	206.04265265	206.04265265	132.0	271.0	0.0	4.0	7.0	5.0	14.0	0.0	2.0	2.0	0.0	0.0	biological role	Escherichia coli metabolite
7678	18383	C3H8N2O2	104.11	-4.3	104.058577502	104.058577502	89.3	73.0	0.0	3.0	4.0	2.0	7.0	0.0	1.0	0.0	1.0	0.0	biological role	Escherichia coli metabolite
7679	18380	C68H129N2O20P	1325.7	16.0	1324.88763151	1324.88763151	347.0	1890.0	0.0	11.0	20.0	60.0	91.0	0.0	14.0	14.0	0.0	0.0	biological role	Escherichia coli metabolite
7680	17860	C6H11O9P	258.12	-3.4	258.01406892	258.01406892	162.0	307.0	0.0	5.0	9.0	7.0	16.0	0.0	2.0	2.0	0.0	0.0	biological role	Escherichia coli metabolite
7681	17666	C5H11O8P	230.11	-3.7	230.0191543	230.0191543	145.0	234.0	0.0	5.0	8.0	6.0	14.0	0.0	2.0	2.0	0.0	0.0	biological role	Escherichia coli metabolite
7682	15757	C5H9NO3	131.13	-3.6	131.058243149	131.058243149	80.4	113.0	0.0	2.0	4.0	4.0	9.0	0.0	1.0	1.0	0.0	0.0	biological role	Escherichia coli metabolite
7683	18374	C15H23N5O14P2	559.32	-6.7	559.07167442	559.07167442	290.0	963.0	0.0	9.0	17.0	8.0	36.0	0.0	8.0	8.0	0.0	0.0	biological role	Escherichia coli metabolite
7684	48005	C9H19N3O3	217.27	-4.0	217.14264148	217.14264148	118.0	209.0	0.0	4.0	5.0	8.0	15.0	0.0	1.0	1.0	0.0	0.0	biological role	Escherichia coli metabolite
7685	44313	C8H16NO9P	301.19	-3.7	301.05626809	301.05626809	166.0	371.0	0.0	6.0	9.0	4.0	19.0	0.0	5.0	5.0	0.0	0.0	biological role	Escherichia coli metabolite
7686	28637	C9H11N2O8P	306.17	-3.0	306.02530231	306.02530231	135.0	536.0	0.0	3.0	8.0	2.0	20.0	0.0	4.0	4.0	0.0	0.0	biological role	Escherichia coli metabolite
7687	48000	C9H14N3O9P	339.2	-3.7	339.04676603	339.04676603	184.0	460.0	0.0	6.0	10.0	5.0	22.0	0.0	4.0	4.0	0.0	0.0	biological role	Escherichia coli metabolite
7688	2479														0.0			0.0	biological role	Escherichia coli metabolite
7689	18321	C9H19O11P	334.21	-5.6	334.06649842	334.06649842	197.0	363.0	0.0	8.0	11.0	6.0	21.0	0.0	5.0	5.0	0.0	0.0	biological role	Escherichia coli metabolite
7690	2481														0.0			0.0	biological role	Escherichia coli metabolite
7691	15663	C7H8O6	188.13	-0.6	188.03208797	188.03208797	101.0	264.0	0.0	2.0	6.0	5.0	13.0	0.0	0.0	0.0	0.0	1.0	biological role	Escherichia coli metabolite
7692	16793	Hg+2	200.59		201.970644	201.970644	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	biological role	Escherichia coli metabolite
7693	15774	C16H26N2O15P2	548.33	-4.8	548.08084212	548.08084212	251.0	961.0	0.0	7.0	15.0	8.0	35.0	0.0	8.0	8.0	0.0	0.0	biological role	Escherichia coli metabolite
